,irradiance_w_m2
2025-03-25 18:16:10.647918,77.69120563869433
2025-03-25 18:17:10.647918,50.060168384664976
2025-03-25 18:18:10.647918,25.93797156839023
2025-03-25 18:19:10.647918,34.07205369317902
2025-03-25 18:20:10.647918,31.553441647757612
2025-03-25 18:21:10.647918,36.81889265981749
2025-03-25 18:22:10.647918,19.842475647181757
2025-03-25 18:23:10.647918,18.317584685029757
2025-03-25 18:24:10.647918,16.792344982469583
2025-03-25 18:25:10.647918,15.266785577869069
2025-03-25 18:26:10.647918,13.740935515675268
2025-03-25 18:27:10.647918,12.214823845876378
2025-03-25 18:28:10.647918,10.688479623438754
2025-03-25 18:29:10.647918,9.16193190775621
2025-03-25 18:30:10.647918,9.574105654516847
2025-03-25 18:31:10.647918,6.108342253049406
2025-03-25 18:32:10.647918,4.581358449970516
2025-03-25 18:33:10.647918,3.0542874244306226
2025-03-25 18:34:10.647918,1.5271582496608291
2025-03-25 18:35:10.647918,0.0
2025-03-25 18:36:10.647918,0.0
2025-03-25 18:37:10.647918,0.0
2025-03-25 18:38:10.647918,0.0
2025-03-25 18:39:10.647918,0.0
2025-03-25 18:40:10.647918,0.0
2025-03-25 18:41:10.647918,0.0
2025-03-25 18:42:10.647918,0.0
2025-03-25 18:43:10.647918,0.0
2025-03-25 18:44:10.647918,0.0
2025-03-25 18:45:10.647918,0.0
2025-03-25 18:46:10.647918,0.0
2025-03-25 18:47:10.647918,0.0
2025-03-25 18:48:10.647918,0.0
2025-03-25 18:49:10.647918,0.0
2025-03-25 18:50:10.647918,0.0
2025-03-25 18:51:10.647918,0.0
2025-03-25 18:52:10.647918,0.0
2025-03-25 18:53:10.647918,0.0
2025-03-25 18:54:10.647918,0.0
2025-03-25 18:55:10.647918,0.0
2025-03-25 18:56:10.647918,0.0
2025-03-25 18:57:10.647918,0.0
2025-03-25 18:58:10.647918,0.0
2025-03-25 18:59:10.647918,0.0
2025-03-25 19:00:10.647918,0.0
2025-03-25 19:01:10.647918,0.0
2025-03-25 19:02:10.647918,0.0
2025-03-25 19:03:10.647918,0.0
2025-03-25 19:04:10.647918,0.0
2025-03-25 19:05:10.647918,0.0
2025-03-25 19:06:10.647918,0.0
2025-03-25 19:07:10.647918,0.0
2025-03-25 19:08:10.647918,0.0
2025-03-25 19:09:10.647918,0.0
2025-03-25 19:10:10.647918,0.0
2025-03-25 19:11:10.647918,0.0
2025-03-25 19:12:10.647918,0.0
2025-03-25 19:13:10.647918,0.0
2025-03-25 19:14:10.647918,0.0
2025-03-25 19:15:10.647918,0.0
2025-03-25 19:16:10.647918,0.0
2025-03-25 19:17:10.647918,0.0
2025-03-25 19:18:10.647918,0.0
2025-03-25 19:19:10.647918,0.0
2025-03-25 19:20:10.647918,0.0
2025-03-25 19:21:10.647918,0.0
2025-03-25 19:22:10.647918,0.0
2025-03-25 19:23:10.647918,0.0
2025-03-25 19:24:10.647918,0.0
2025-03-25 19:25:10.647918,0.0
2025-03-25 19:26:10.647918,0.0
2025-03-25 19:27:10.647918,0.0
2025-03-25 19:28:10.647918,0.0
2025-03-25 19:29:10.647918,0.0
2025-03-25 19:30:10.647918,0.0
2025-03-25 19:31:10.647918,0.0
2025-03-25 19:32:10.647918,0.0
2025-03-25 19:33:10.647918,0.0
2025-03-25 19:34:10.647918,0.0
2025-03-25 19:35:10.647918,0.0
2025-03-25 19:36:10.647918,0.0
2025-03-25 19:37:10.647918,0.0
2025-03-25 19:38:10.647918,0.0
2025-03-25 19:39:10.647918,0.0
2025-03-25 19:40:10.647918,0.0
2025-03-25 19:41:10.647918,0.0
2025-03-25 19:42:10.647918,0.0
2025-03-25 19:43:10.647918,0.0
2025-03-25 19:44:10.647918,0.0
2025-03-25 19:45:10.647918,0.0
2025-03-25 19:46:10.647918,0.0
2025-03-25 19:47:10.647918,0.0
2025-03-25 19:48:10.647918,0.0
2025-03-25 19:49:10.647918,0.0
2025-03-25 19:50:10.647918,0.0
2025-03-25 19:51:10.647918,0.0
2025-03-25 19:52:10.647918,0.0
2025-03-25 19:53:10.647918,0.0
2025-03-25 19:54:10.647918,0.0
2025-03-25 19:55:10.647918,0.0
2025-03-25 19:56:10.647918,0.0
2025-03-25 19:57:10.647918,0.0
2025-03-25 19:58:10.647918,0.0
2025-03-25 19:59:10.647918,0.0
2025-03-25 20:00:10.647918,0.0
2025-03-25 20:01:10.647918,0.0
2025-03-25 20:02:10.647918,0.0
2025-03-25 20:03:10.647918,0.0
2025-03-25 20:04:10.647918,0.0
2025-03-25 20:05:10.647918,0.0
2025-03-25 20:06:10.647918,0.0
2025-03-25 20:07:10.647918,0.0
2025-03-25 20:08:10.647918,0.0
2025-03-25 20:09:10.647918,0.0
2025-03-25 20:10:10.647918,0.0
2025-03-25 20:11:10.647918,0.0
2025-03-25 20:12:10.647918,0.0
2025-03-25 20:13:10.647918,0.0
2025-03-25 20:14:10.647918,0.0
2025-03-25 20:15:10.647918,0.0
2025-03-25 20:16:10.647918,0.0
2025-03-25 20:17:10.647918,0.0
2025-03-25 20:18:10.647918,0.0
2025-03-25 20:19:10.647918,0.0
2025-03-25 20:20:10.647918,0.0
2025-03-25 20:21:10.647918,0.0
2025-03-25 20:22:10.647918,0.0
2025-03-25 20:23:10.647918,0.0
2025-03-25 20:24:10.647918,0.0
2025-03-25 20:25:10.647918,0.0
2025-03-25 20:26:10.647918,0.0
2025-03-25 20:27:10.647918,0.0
2025-03-25 20:28:10.647918,0.0
2025-03-25 20:29:10.647918,0.0
2025-03-25 20:30:10.647918,0.0
2025-03-25 20:31:10.647918,0.0
2025-03-25 20:32:10.647918,0.0
2025-03-25 20:33:10.647918,0.0
2025-03-25 20:34:10.647918,0.0
2025-03-25 20:35:10.647918,0.0
2025-03-25 20:36:10.647918,0.0
2025-03-25 20:37:10.647918,0.0
2025-03-25 20:38:10.647918,0.0
2025-03-25 20:39:10.647918,0.0
2025-03-25 20:40:10.647918,0.0
2025-03-25 20:41:10.647918,0.0
2025-03-25 20:42:10.647918,0.0
2025-03-25 20:43:10.647918,0.0
2025-03-25 20:44:10.647918,0.0
2025-03-25 20:45:10.647918,0.0
2025-03-25 20:46:10.647918,0.0
2025-03-25 20:47:10.647918,0.0
2025-03-25 20:48:10.647918,0.0
2025-03-25 20:49:10.647918,0.0
2025-03-25 20:50:10.647918,0.0
2025-03-25 20:51:10.647918,0.0
2025-03-25 20:52:10.647918,0.0
2025-03-25 20:53:10.647918,0.0
2025-03-25 20:54:10.647918,0.0
2025-03-25 20:55:10.647918,0.0
2025-03-25 20:56:10.647918,0.0
2025-03-25 20:57:10.647918,0.0
2025-03-25 20:58:10.647918,0.0
2025-03-25 20:59:10.647918,0.0
2025-03-25 21:00:10.647918,0.0
2025-03-25 21:01:10.647918,0.0
2025-03-25 21:02:10.647918,0.0
2025-03-25 21:03:10.647918,0.0
2025-03-25 21:04:10.647918,0.0
2025-03-25 21:05:10.647918,0.0
2025-03-25 21:06:10.647918,0.0
2025-03-25 21:07:10.647918,0.0
2025-03-25 21:08:10.647918,0.0
2025-03-25 21:09:10.647918,0.0
2025-03-25 21:10:10.647918,0.0
2025-03-25 21:11:10.647918,0.0
2025-03-25 21:12:10.647918,0.0
2025-03-25 21:13:10.647918,0.0
2025-03-25 21:14:10.647918,0.0
2025-03-25 21:15:10.647918,0.0
2025-03-25 21:16:10.647918,0.0
2025-03-25 21:17:10.647918,0.0
2025-03-25 21:18:10.647918,0.0
2025-03-25 21:19:10.647918,0.0
2025-03-25 21:20:10.647918,0.0
2025-03-25 21:21:10.647918,0.0
2025-03-25 21:22:10.647918,0.0
2025-03-25 21:23:10.647918,0.0
2025-03-25 21:24:10.647918,0.0
2025-03-25 21:25:10.647918,0.0
2025-03-25 21:26:10.647918,0.0
2025-03-25 21:27:10.647918,0.0
2025-03-25 21:28:10.647918,0.0
2025-03-25 21:29:10.647918,0.0
2025-03-25 21:30:10.647918,0.0
2025-03-25 21:31:10.647918,0.0
2025-03-25 21:32:10.647918,0.0
2025-03-25 21:33:10.647918,0.0
2025-03-25 21:34:10.647918,0.0
2025-03-25 21:35:10.647918,0.0
2025-03-25 21:36:10.647918,0.0
2025-03-25 21:37:10.647918,0.0
2025-03-25 21:38:10.647918,0.0
2025-03-25 21:39:10.647918,0.0
2025-03-25 21:40:10.647918,0.0
2025-03-25 21:41:10.647918,0.0
2025-03-25 21:42:10.647918,0.0
2025-03-25 21:43:10.647918,0.0
2025-03-25 21:44:10.647918,0.0
2025-03-25 21:45:10.647918,0.0
2025-03-25 21:46:10.647918,0.0
2025-03-25 21:47:10.647918,0.0
2025-03-25 21:48:10.647918,0.0
2025-03-25 21:49:10.647918,0.0
2025-03-25 21:50:10.647918,0.0
2025-03-25 21:51:10.647918,0.0
2025-03-25 21:52:10.647918,0.0
2025-03-25 21:53:10.647918,0.0
2025-03-25 21:54:10.647918,0.0
2025-03-25 21:55:10.647918,0.0
2025-03-25 21:56:10.647918,0.0
2025-03-25 21:57:10.647918,0.0
2025-03-25 21:58:10.647918,0.0
2025-03-25 21:59:10.647918,0.0
2025-03-25 22:00:10.647918,0.0
2025-03-25 22:01:10.647918,0.0
2025-03-25 22:02:10.647918,0.0
2025-03-25 22:03:10.647918,0.0
2025-03-25 22:04:10.647918,0.0
2025-03-25 22:05:10.647918,0.0
2025-03-25 22:06:10.647918,0.0
2025-03-25 22:07:10.647918,0.0
2025-03-25 22:08:10.647918,0.0
2025-03-25 22:09:10.647918,0.0
2025-03-25 22:10:10.647918,0.0
2025-03-25 22:11:10.647918,0.0
2025-03-25 22:12:10.647918,0.0
2025-03-25 22:13:10.647918,0.0
2025-03-25 22:14:10.647918,0.0
2025-03-25 22:15:10.647918,0.0
2025-03-25 22:16:10.647918,0.0
2025-03-25 22:17:10.647918,0.0
2025-03-25 22:18:10.647918,0.0
2025-03-25 22:19:10.647918,0.0
2025-03-25 22:20:10.647918,0.0
2025-03-25 22:21:10.647918,0.0
2025-03-25 22:22:10.647918,0.0
2025-03-25 22:23:10.647918,0.0
2025-03-25 22:24:10.647918,0.0
2025-03-25 22:25:10.647918,0.0
2025-03-25 22:26:10.647918,0.0
2025-03-25 22:27:10.647918,0.0
2025-03-25 22:28:10.647918,0.0
2025-03-25 22:29:10.647918,0.0
2025-03-25 22:30:10.647918,0.0
2025-03-25 22:31:10.647918,0.0
2025-03-25 22:32:10.647918,0.0
2025-03-25 22:33:10.647918,0.0
2025-03-25 22:34:10.647918,0.0
2025-03-25 22:35:10.647918,0.0
2025-03-25 22:36:10.647918,0.0
2025-03-25 22:37:10.647918,0.0
2025-03-25 22:38:10.647918,0.0
2025-03-25 22:39:10.647918,0.0
2025-03-25 22:40:10.647918,0.0
2025-03-25 22:41:10.647918,0.0
2025-03-25 22:42:10.647918,0.0
2025-03-25 22:43:10.647918,0.0
2025-03-25 22:44:10.647918,0.0
2025-03-25 22:45:10.647918,0.0
2025-03-25 22:46:10.647918,0.0
2025-03-25 22:47:10.647918,0.0
2025-03-25 22:48:10.647918,0.0
2025-03-25 22:49:10.647918,0.0
2025-03-25 22:50:10.647918,0.0
2025-03-25 22:51:10.647918,0.0
2025-03-25 22:52:10.647918,0.0
2025-03-25 22:53:10.647918,0.0
2025-03-25 22:54:10.647918,0.0
2025-03-25 22:55:10.647918,0.0
2025-03-25 22:56:10.647918,0.0
2025-03-25 22:57:10.647918,0.0
2025-03-25 22:58:10.647918,0.0
2025-03-25 22:59:10.647918,0.0
2025-03-25 23:00:10.647918,0.0
2025-03-25 23:01:10.647918,0.0
2025-03-25 23:02:10.647918,0.0
2025-03-25 23:03:10.647918,0.0
2025-03-25 23:04:10.647918,0.0
2025-03-25 23:05:10.647918,0.0
2025-03-25 23:06:10.647918,0.0
2025-03-25 23:07:10.647918,0.0
2025-03-25 23:08:10.647918,0.0
2025-03-25 23:09:10.647918,0.0
2025-03-25 23:10:10.647918,0.0
2025-03-25 23:11:10.647918,0.0
2025-03-25 23:12:10.647918,0.0
2025-03-25 23:13:10.647918,0.0
2025-03-25 23:14:10.647918,0.0
2025-03-25 23:15:10.647918,0.0
2025-03-25 23:16:10.647918,0.0
2025-03-25 23:17:10.647918,0.0
2025-03-25 23:18:10.647918,0.0
2025-03-25 23:19:10.647918,0.0
2025-03-25 23:20:10.647918,0.0
2025-03-25 23:21:10.647918,0.0
2025-03-25 23:22:10.647918,0.0
2025-03-25 23:23:10.647918,0.0
2025-03-25 23:24:10.647918,0.0
2025-03-25 23:25:10.647918,0.0
2025-03-25 23:26:10.647918,0.0
2025-03-25 23:27:10.647918,0.0
2025-03-25 23:28:10.647918,0.0
2025-03-25 23:29:10.647918,0.0
2025-03-25 23:30:10.647918,0.0
2025-03-25 23:31:10.647918,0.0
2025-03-25 23:32:10.647918,0.0
2025-03-25 23:33:10.647918,0.0
2025-03-25 23:34:10.647918,0.0
2025-03-25 23:35:10.647918,0.0
2025-03-25 23:36:10.647918,0.0
2025-03-25 23:37:10.647918,0.0
2025-03-25 23:38:10.647918,0.0
2025-03-25 23:39:10.647918,0.0
2025-03-25 23:40:10.647918,0.0
2025-03-25 23:41:10.647918,0.0
2025-03-25 23:42:10.647918,0.0
2025-03-25 23:43:10.647918,0.0
2025-03-25 23:44:10.647918,0.0
2025-03-25 23:45:10.647918,0.0
2025-03-25 23:46:10.647918,0.0
2025-03-25 23:47:10.647918,0.0
2025-03-25 23:48:10.647918,0.0
2025-03-25 23:49:10.647918,0.0
2025-03-25 23:50:10.647918,0.0
2025-03-25 23:51:10.647918,0.0
2025-03-25 23:52:10.647918,0.0
2025-03-25 23:53:10.647918,0.0
2025-03-25 23:54:10.647918,0.0
2025-03-25 23:55:10.647918,0.0
2025-03-25 23:56:10.647918,0.0
2025-03-25 23:57:10.647918,0.0
2025-03-25 23:58:10.647918,0.0
2025-03-25 23:59:10.647918,0.0
2025-03-26 00:00:10.647918,0.0
2025-03-26 00:01:10.647918,0.0
2025-03-26 00:02:10.647918,0.0
2025-03-26 00:03:10.647918,0.0
2025-03-26 00:04:10.647918,0.0
2025-03-26 00:05:10.647918,0.0
2025-03-26 00:06:10.647918,0.0
2025-03-26 00:07:10.647918,0.0
2025-03-26 00:08:10.647918,0.0
2025-03-26 00:09:10.647918,0.0
2025-03-26 00:10:10.647918,0.0
2025-03-26 00:11:10.647918,0.0
2025-03-26 00:12:10.647918,0.0
2025-03-26 00:13:10.647918,0.0
2025-03-26 00:14:10.647918,0.0
2025-03-26 00:15:10.647918,0.0
2025-03-26 00:16:10.647918,0.0
2025-03-26 00:17:10.647918,0.0
2025-03-26 00:18:10.647918,0.0
2025-03-26 00:19:10.647918,0.0
2025-03-26 00:20:10.647918,0.0
2025-03-26 00:21:10.647918,0.0
2025-03-26 00:22:10.647918,0.0
2025-03-26 00:23:10.647918,0.0
2025-03-26 00:24:10.647918,0.0
2025-03-26 00:25:10.647918,0.0
2025-03-26 00:26:10.647918,0.0
2025-03-26 00:27:10.647918,0.0
2025-03-26 00:28:10.647918,0.0
2025-03-26 00:29:10.647918,0.0
2025-03-26 00:30:10.647918,0.0
2025-03-26 00:31:10.647918,0.0
2025-03-26 00:32:10.647918,0.0
2025-03-26 00:33:10.647918,0.0
2025-03-26 00:34:10.647918,0.0
2025-03-26 00:35:10.647918,0.0
2025-03-26 00:36:10.647918,0.0
2025-03-26 00:37:10.647918,0.0
2025-03-26 00:38:10.647918,0.0
2025-03-26 00:39:10.647918,0.0
2025-03-26 00:40:10.647918,0.0
2025-03-26 00:41:10.647918,0.0
2025-03-26 00:42:10.647918,0.0
2025-03-26 00:43:10.647918,0.0
2025-03-26 00:44:10.647918,0.0
2025-03-26 00:45:10.647918,0.0
2025-03-26 00:46:10.647918,0.0
2025-03-26 00:47:10.647918,0.0
2025-03-26 00:48:10.647918,0.0
2025-03-26 00:49:10.647918,0.0
2025-03-26 00:50:10.647918,0.0
2025-03-26 00:51:10.647918,0.0
2025-03-26 00:52:10.647918,0.0
2025-03-26 00:53:10.647918,0.0
2025-03-26 00:54:10.647918,0.0
2025-03-26 00:55:10.647918,0.0
2025-03-26 00:56:10.647918,0.0
2025-03-26 00:57:10.647918,0.0
2025-03-26 00:58:10.647918,0.0
2025-03-26 00:59:10.647918,0.0
2025-03-26 01:00:10.647918,0.0
2025-03-26 01:01:10.647918,0.0
2025-03-26 01:02:10.647918,0.0
2025-03-26 01:03:10.647918,0.0
2025-03-26 01:04:10.647918,0.0
2025-03-26 01:05:10.647918,0.0
2025-03-26 01:06:10.647918,0.0
2025-03-26 01:07:10.647918,0.0
2025-03-26 01:08:10.647918,0.0
2025-03-26 01:09:10.647918,0.0
2025-03-26 01:10:10.647918,0.0
2025-03-26 01:11:10.647918,0.0
2025-03-26 01:12:10.647918,0.0
2025-03-26 01:13:10.647918,0.0
2025-03-26 01:14:10.647918,0.0
2025-03-26 01:15:10.647918,0.0
2025-03-26 01:16:10.647918,0.0
2025-03-26 01:17:10.647918,0.0
2025-03-26 01:18:10.647918,0.0
2025-03-26 01:19:10.647918,0.0
2025-03-26 01:20:10.647918,0.0
2025-03-26 01:21:10.647918,0.0
2025-03-26 01:22:10.647918,0.0
2025-03-26 01:23:10.647918,0.0
2025-03-26 01:24:10.647918,0.0
2025-03-26 01:25:10.647918,0.0
2025-03-26 01:26:10.647918,0.0
2025-03-26 01:27:10.647918,0.0
2025-03-26 01:28:10.647918,0.0
2025-03-26 01:29:10.647918,0.0
2025-03-26 01:30:10.647918,0.0
2025-03-26 01:31:10.647918,0.0
2025-03-26 01:32:10.647918,0.0
2025-03-26 01:33:10.647918,0.0
2025-03-26 01:34:10.647918,0.0
2025-03-26 01:35:10.647918,0.0
2025-03-26 01:36:10.647918,0.0
2025-03-26 01:37:10.647918,0.0
2025-03-26 01:38:10.647918,0.0
2025-03-26 01:39:10.647918,0.0
2025-03-26 01:40:10.647918,0.0
2025-03-26 01:41:10.647918,0.0
2025-03-26 01:42:10.647918,0.0
2025-03-26 01:43:10.647918,0.0
2025-03-26 01:44:10.647918,0.0
2025-03-26 01:45:10.647918,0.0
2025-03-26 01:46:10.647918,0.0
2025-03-26 01:47:10.647918,0.0
2025-03-26 01:48:10.647918,0.0
2025-03-26 01:49:10.647918,0.0
2025-03-26 01:50:10.647918,0.0
2025-03-26 01:51:10.647918,0.0
2025-03-26 01:52:10.647918,0.0
2025-03-26 01:53:10.647918,0.0
2025-03-26 01:54:10.647918,0.0
2025-03-26 01:55:10.647918,0.0
2025-03-26 01:56:10.647918,0.0
2025-03-26 01:57:10.647918,0.0
2025-03-26 01:58:10.647918,0.0
2025-03-26 01:59:10.647918,0.0
2025-03-26 02:00:10.647918,0.0
2025-03-26 02:01:10.647918,0.0
2025-03-26 02:02:10.647918,0.0
2025-03-26 02:03:10.647918,0.0
2025-03-26 02:04:10.647918,0.0
2025-03-26 02:05:10.647918,0.0
2025-03-26 02:06:10.647918,0.0
2025-03-26 02:07:10.647918,0.0
2025-03-26 02:08:10.647918,0.0
2025-03-26 02:09:10.647918,0.0
2025-03-26 02:10:10.647918,0.0
2025-03-26 02:11:10.647918,0.0
2025-03-26 02:12:10.647918,0.0
2025-03-26 02:13:10.647918,0.0
2025-03-26 02:14:10.647918,0.0
2025-03-26 02:15:10.647918,0.0
2025-03-26 02:16:10.647918,0.0
2025-03-26 02:17:10.647918,0.0
2025-03-26 02:18:10.647918,0.0
2025-03-26 02:19:10.647918,0.0
2025-03-26 02:20:10.647918,0.0
2025-03-26 02:21:10.647918,0.0
2025-03-26 02:22:10.647918,0.0
2025-03-26 02:23:10.647918,0.0
2025-03-26 02:24:10.647918,0.0
2025-03-26 02:25:10.647918,0.0
2025-03-26 02:26:10.647918,0.0
2025-03-26 02:27:10.647918,0.0
2025-03-26 02:28:10.647918,0.0
2025-03-26 02:29:10.647918,0.0
2025-03-26 02:30:10.647918,0.0
2025-03-26 02:31:10.647918,0.0
2025-03-26 02:32:10.647918,0.0
2025-03-26 02:33:10.647918,0.0
2025-03-26 02:34:10.647918,0.0
2025-03-26 02:35:10.647918,0.0
2025-03-26 02:36:10.647918,0.0
2025-03-26 02:37:10.647918,0.0
2025-03-26 02:38:10.647918,0.0
2025-03-26 02:39:10.647918,0.0
2025-03-26 02:40:10.647918,0.0
2025-03-26 02:41:10.647918,0.0
2025-03-26 02:42:10.647918,0.0
2025-03-26 02:43:10.647918,0.0
2025-03-26 02:44:10.647918,0.0
2025-03-26 02:45:10.647918,0.0
2025-03-26 02:46:10.647918,0.0
2025-03-26 02:47:10.647918,0.0
2025-03-26 02:48:10.647918,0.0
2025-03-26 02:49:10.647918,0.0
2025-03-26 02:50:10.647918,0.0
2025-03-26 02:51:10.647918,0.0
2025-03-26 02:52:10.647918,0.0
2025-03-26 02:53:10.647918,0.0
2025-03-26 02:54:10.647918,0.0
2025-03-26 02:55:10.647918,0.0
2025-03-26 02:56:10.647918,0.0
2025-03-26 02:57:10.647918,0.0
2025-03-26 02:58:10.647918,0.0
2025-03-26 02:59:10.647918,0.0
2025-03-26 03:00:10.647918,0.0
2025-03-26 03:01:10.647918,0.0
2025-03-26 03:02:10.647918,0.0
2025-03-26 03:03:10.647918,0.0
2025-03-26 03:04:10.647918,0.0
2025-03-26 03:05:10.647918,0.0
2025-03-26 03:06:10.647918,0.0
2025-03-26 03:07:10.647918,0.0
2025-03-26 03:08:10.647918,0.0
2025-03-26 03:09:10.647918,0.0
2025-03-26 03:10:10.647918,0.0
2025-03-26 03:11:10.647918,0.0
2025-03-26 03:12:10.647918,0.0
2025-03-26 03:13:10.647918,0.0
2025-03-26 03:14:10.647918,0.0
2025-03-26 03:15:10.647918,0.0
2025-03-26 03:16:10.647918,0.0
2025-03-26 03:17:10.647918,0.0
2025-03-26 03:18:10.647918,0.0
2025-03-26 03:19:10.647918,0.0
2025-03-26 03:20:10.647918,0.0
2025-03-26 03:21:10.647918,0.0
2025-03-26 03:22:10.647918,0.0
2025-03-26 03:23:10.647918,0.0
2025-03-26 03:24:10.647918,0.0
2025-03-26 03:25:10.647918,0.0
2025-03-26 03:26:10.647918,0.0
2025-03-26 03:27:10.647918,0.0
2025-03-26 03:28:10.647918,0.0
2025-03-26 03:29:10.647918,0.0
2025-03-26 03:30:10.647918,0.0
2025-03-26 03:31:10.647918,0.0
2025-03-26 03:32:10.647918,0.0
2025-03-26 03:33:10.647918,0.0
2025-03-26 03:34:10.647918,0.0
2025-03-26 03:35:10.647918,0.0
2025-03-26 03:36:10.647918,0.0
2025-03-26 03:37:10.647918,0.0
2025-03-26 03:38:10.647918,0.0
2025-03-26 03:39:10.647918,0.0
2025-03-26 03:40:10.647918,0.0
2025-03-26 03:41:10.647918,0.0
2025-03-26 03:42:10.647918,0.0
2025-03-26 03:43:10.647918,0.0
2025-03-26 03:44:10.647918,0.0
2025-03-26 03:45:10.647918,0.0
2025-03-26 03:46:10.647918,0.0
2025-03-26 03:47:10.647918,0.0
2025-03-26 03:48:10.647918,0.0
2025-03-26 03:49:10.647918,0.0
2025-03-26 03:50:10.647918,0.0
2025-03-26 03:51:10.647918,0.0
2025-03-26 03:52:10.647918,0.0
2025-03-26 03:53:10.647918,0.0
2025-03-26 03:54:10.647918,0.0
2025-03-26 03:55:10.647918,0.0
2025-03-26 03:56:10.647918,0.0
2025-03-26 03:57:10.647918,0.0
2025-03-26 03:58:10.647918,0.0
2025-03-26 03:59:10.647918,0.0
2025-03-26 04:00:10.647918,0.0
2025-03-26 04:01:10.647918,0.0
2025-03-26 04:02:10.647918,0.0
2025-03-26 04:03:10.647918,0.0
2025-03-26 04:04:10.647918,0.0
2025-03-26 04:05:10.647918,0.0
2025-03-26 04:06:10.647918,0.0
2025-03-26 04:07:10.647918,0.0
2025-03-26 04:08:10.647918,0.0
2025-03-26 04:09:10.647918,0.0
2025-03-26 04:10:10.647918,0.0
2025-03-26 04:11:10.647918,0.0
2025-03-26 04:12:10.647918,0.0
2025-03-26 04:13:10.647918,0.0
2025-03-26 04:14:10.647918,0.0
2025-03-26 04:15:10.647918,0.0
2025-03-26 04:16:10.647918,0.0
2025-03-26 04:17:10.647918,0.0
2025-03-26 04:18:10.647918,0.0
2025-03-26 04:19:10.647918,0.0
2025-03-26 04:20:10.647918,0.0
2025-03-26 04:21:10.647918,0.0
2025-03-26 04:22:10.647918,0.0
2025-03-26 04:23:10.647918,0.0
2025-03-26 04:24:10.647918,0.0
2025-03-26 04:25:10.647918,0.0
2025-03-26 04:26:10.647918,0.0
2025-03-26 04:27:10.647918,0.0
2025-03-26 04:28:10.647918,0.0
2025-03-26 04:29:10.647918,0.0
2025-03-26 04:30:10.647918,0.0
2025-03-26 04:31:10.647918,0.0
2025-03-26 04:32:10.647918,0.0
2025-03-26 04:33:10.647918,0.0
2025-03-26 04:34:10.647918,0.0
2025-03-26 04:35:10.647918,0.0
2025-03-26 04:36:10.647918,0.0
2025-03-26 04:37:10.647918,0.0
2025-03-26 04:38:10.647918,0.0
2025-03-26 04:39:10.647918,0.0
2025-03-26 04:40:10.647918,0.0
2025-03-26 04:41:10.647918,0.0
2025-03-26 04:42:10.647918,0.0
2025-03-26 04:43:10.647918,0.0
2025-03-26 04:44:10.647918,0.0
2025-03-26 04:45:10.647918,0.0
2025-03-26 04:46:10.647918,0.0
2025-03-26 04:47:10.647918,0.0
2025-03-26 04:48:10.647918,0.0
2025-03-26 04:49:10.647918,0.0
2025-03-26 04:50:10.647918,0.0
2025-03-26 04:51:10.647918,0.0
2025-03-26 04:52:10.647918,0.0
2025-03-26 04:53:10.647918,0.0
2025-03-26 04:54:10.647918,0.0
2025-03-26 04:55:10.647918,0.0
2025-03-26 04:56:10.647918,0.0
2025-03-26 04:57:10.647918,0.0
2025-03-26 04:58:10.647918,0.0
2025-03-26 04:59:10.647918,0.0
2025-03-26 05:00:10.647918,0.0
2025-03-26 05:01:10.647918,0.0
2025-03-26 05:02:10.647918,0.0
2025-03-26 05:03:10.647918,0.0
2025-03-26 05:04:10.647918,0.0
2025-03-26 05:05:10.647918,0.0
2025-03-26 05:06:10.647918,0.0
2025-03-26 05:07:10.647918,0.0
2025-03-26 05:08:10.647918,0.0
2025-03-26 05:09:10.647918,0.0
2025-03-26 05:10:10.647918,0.0
2025-03-26 05:11:10.647918,0.0
2025-03-26 05:12:10.647918,0.0
2025-03-26 05:13:10.647918,0.0
2025-03-26 05:14:10.647918,0.0
2025-03-26 05:15:10.647918,0.0
2025-03-26 05:16:10.647918,0.0
2025-03-26 05:17:10.647918,0.0
2025-03-26 05:18:10.647918,0.0
2025-03-26 05:19:10.647918,0.0
2025-03-26 05:20:10.647918,0.0
2025-03-26 05:21:10.647918,0.0
2025-03-26 05:22:10.647918,0.0
2025-03-26 05:23:10.647918,0.0
2025-03-26 05:24:10.647918,0.0
2025-03-26 05:25:10.647918,0.0
2025-03-26 05:26:10.647918,0.0
2025-03-26 05:27:10.647918,0.0
2025-03-26 05:28:10.647918,0.0
2025-03-26 05:29:10.647918,0.0
2025-03-26 05:30:10.647918,0.0
2025-03-26 05:31:10.647918,0.0
2025-03-26 05:32:10.647918,0.0
2025-03-26 05:33:10.647918,0.0
2025-03-26 05:34:10.647918,0.0
2025-03-26 05:35:10.647918,0.0
2025-03-26 05:36:10.647918,0.0
2025-03-26 05:37:10.647918,0.0
2025-03-26 05:38:10.647918,0.0
2025-03-26 05:39:10.647918,0.0
2025-03-26 05:40:10.647918,0.0
2025-03-26 05:41:10.647918,0.0
2025-03-26 05:42:10.647918,0.0
2025-03-26 05:43:10.647918,0.0
2025-03-26 05:44:10.647918,0.0
2025-03-26 05:45:10.647918,0.0
2025-03-26 05:46:10.647918,0.0
2025-03-26 05:47:10.647918,0.0
2025-03-26 05:48:10.647918,0.0
2025-03-26 05:49:10.647918,0.0
2025-03-26 05:50:10.647918,0.0
